equity_multiple,max_drawdown_pct,trades,win_rate_pct,BB_K,BB_PERIOD,RSI_BUY_MAX,RSI_SELL_MIN,ATR_STOP_MULT,ATR_TP_MULT
-0.000536,187.02,37,0.0,2.6,28,65,55,1.4,2.0
-0.000536,187.02,37,0.0,2.6,28,65,55,1.4,2.2
-0.000536,187.02,37,0.0,2.6,28,65,55,1.4,2.5
-0.000537,187.02,37,0.0,2.6,28,60,60,1.5,2.0
-0.000537,187.02,37,0.0,2.6,28,60,60,1.8,2.2
-0.000537,187.02,37,0.0,2.6,28,60,60,1.8,2.5
-0.000537,187.02,37,0.0,2.6,28,65,60,1.5,2.0
-0.000537,187.02,37,0.0,2.6,28,65,60,1.8,2.2
-0.000537,187.02,37,0.0,2.6,28,65,60,1.8,2.5
-0.00054,187.02,37,0.0,2.6,28,60,65,1.8,2.0
-0.00054,187.02,37,0.0,2.6,28,65,65,1.8,2.0
-0.000541,187.02,37,0.0,2.6,28,60,60,1.4,2.0
-0.000541,187.02,37,0.0,2.6,28,60,65,1.2,2.5
-0.000541,187.02,37,0.0,2.6,28,65,60,1.4,2.0
-0.000541,187.02,37,0.0,2.6,28,65,65,1.2,2.5
-0.000542,187.02,37,0.0,2.6,28,60,65,1.5,1.8
-0.000542,187.02,37,0.0,2.6,28,65,65,1.5,1.8
-0.000543,187.02,37,0.0,2.6,28,60,60,1.5,2.2
-0.000543,187.02,37,0.0,2.6,28,60,60,1.5,2.5
-0.000543,187.02,37,0.0,2.6,28,65,60,1.5,2.2
-0.000543,187.02,37,0.0,2.6,28,65,60,1.5,2.5
-0.000544,187.02,37,0.0,2.6,28,60,65,1.5,2.0
-0.000544,187.02,37,0.0,2.6,28,65,65,1.5,2.0
-0.000545,187.02,37,0.0,2.6,28,60,65,1.8,1.8
-0.000545,187.02,37,0.0,2.6,28,65,65,1.8,1.8
-0.000546,187.02,37,0.0,2.6,28,60,65,1.4,1.8
-0.000546,187.02,37,0.0,2.6,28,65,65,1.4,1.8
-0.000547,187.02,37,0.0,2.6,28,60,60,1.4,2.2
-0.000547,187.02,37,0.0,2.6,28,60,60,1.4,2.5
-0.000547,187.02,37,0.0,2.6,28,65,60,1.4,2.2
-0.000547,187.02,37,0.0,2.6,28,65,60,1.4,2.5
-0.000548,187.02,37,0.0,2.6,28,60,65,1.4,2.0
-0.000548,187.02,37,0.0,2.6,28,65,65,1.4,2.0
-0.000553,187.02,37,0.0,2.6,28,60,55,1.6,1.8
-0.000553,187.02,37,0.0,2.6,28,60,55,1.6,2.0
-0.000553,187.02,37,0.0,2.6,28,60,55,1.6,2.2
-0.000553,187.02,37,0.0,2.6,28,60,55,1.6,2.5
-0.000553,187.02,37,0.0,2.6,28,65,55,1.6,1.8
-0.000553,187.02,37,0.0,2.6,28,65,55,1.6,2.0
-0.000553,187.02,37,0.0,2.6,28,65,55,1.6,2.2
-0.000553,187.02,37,0.0,2.6,28,65,55,1.6,2.5
-0.000555,187.02,37,0.0,2.6,28,60,60,1.6,1.8
-0.000555,187.02,37,0.0,2.6,28,65,60,1.6,1.8
-0.000559,187.02,37,0.0,2.6,28,60,65,1.8,2.2
-0.000559,187.02,37,0.0,2.6,28,65,65,1.8,2.2
-0.000563,187.02,37,0.0,2.6,28,60,65,1.5,2.2
-0.000563,187.02,37,0.0,2.6,28,65,65,1.5,2.2
-0.000567,187.02,37,0.0,2.6,28,60,60,1.6,2.0
-0.000567,187.02,37,0.0,2.6,28,60,65,1.4,2.2
-0.000567,187.02,37,0.0,2.6,28,65,60,1.6,2.0
-0.000567,187.02,37,0.0,2.6,28,65,65,1.4,2.2
-0.000568,187.02,37,0.0,2.6,28,60,65,1.8,2.5
-0.000568,187.02,37,0.0,2.6,28,65,65,1.8,2.5
-0.000571,187.02,37,0.0,2.6,28,60,65,1.5,2.5
-0.000571,187.02,37,0.0,2.6,28,65,65,1.5,2.5
-0.000574,187.02,37,0.0,2.6,28,60,60,1.6,2.2
-0.000574,187.02,37,0.0,2.6,28,60,60,1.6,2.5
-0.000574,187.02,37,0.0,2.6,28,65,60,1.6,2.2
-0.000574,187.02,37,0.0,2.6,28,65,60,1.6,2.5
-0.000575,187.02,37,0.0,2.6,28,60,65,1.4,2.5
-0.000575,187.02,37,0.0,2.6,28,65,65,1.4,2.5
-0.000583,187.02,37,0.0,2.6,28,60,65,1.6,1.8
-0.000583,187.02,37,0.0,2.6,28,65,65,1.6,1.8
-0.000584,187.02,37,0.0,2.6,28,60,65,1.6,2.0
-0.000584,187.02,37,0.0,2.6,28,65,65,1.6,2.0
-0.000605,187.02,37,0.0,2.6,28,60,65,1.6,2.2
-0.000605,187.02,37,0.0,2.6,28,65,65,1.6,2.2
-0.000614,187.02,37,0.0,2.6,28,60,65,1.6,2.5
-0.000614,187.02,37,0.0,2.6,28,65,65,1.6,2.5
-0.002001,182.5,31,0.0,2.8,16,60,50,1.2,1.8
-0.002001,182.5,31,0.0,2.8,16,65,50,1.2,1.8
-0.002002,182.5,31,0.0,2.8,16,60,50,1.2,2.0
-0.002002,182.5,31,0.0,2.8,16,60,50,1.2,2.2
-0.002002,182.5,31,0.0,2.8,16,60,50,1.2,2.5
-0.002002,182.5,31,0.0,2.8,16,65,50,1.2,2.0
-0.002002,182.5,31,0.0,2.8,16,65,50,1.2,2.2
-0.002002,182.5,31,0.0,2.8,16,65,50,1.2,2.5
-0.002009,182.5,31,0.0,2.8,16,60,50,1.4,1.8
-0.002009,182.5,31,0.0,2.8,16,65,50,1.4,1.8
-0.002011,182.5,31,0.0,2.8,16,60,50,1.4,2.0
-0.002011,182.5,31,0.0,2.8,16,60,50,1.4,2.2
-0.002011,182.5,31,0.0,2.8,16,60,50,1.4,2.5
-0.002011,182.5,31,0.0,2.8,16,65,50,1.4,2.0
-0.002011,182.5,31,0.0,2.8,16,65,50,1.4,2.2
-0.002011,182.5,31,0.0,2.8,16,65,50,1.4,2.5
-0.002013,182.5,31,0.0,2.8,16,60,50,1.6,1.8
-0.002013,182.5,31,0.0,2.8,16,65,50,1.6,1.8
-0.002014,182.5,31,0.0,2.8,16,60,50,1.6,2.0
-0.002014,182.5,31,0.0,2.8,16,60,50,1.6,2.2
-0.002014,182.5,31,0.0,2.8,16,60,50,1.6,2.5
-0.002014,182.5,31,0.0,2.8,16,65,50,1.6,2.0
-0.002014,182.5,31,0.0,2.8,16,65,50,1.6,2.2
-0.002014,182.5,31,0.0,2.8,16,65,50,1.6,2.5
-0.002016,182.5,31,0.0,2.8,16,60,50,1.5,1.8
-0.002016,182.5,31,0.0,2.8,16,65,50,1.5,1.8
-0.002017,182.5,31,0.0,2.8,16,60,50,1.5,2.0
-0.002017,182.5,31,0.0,2.8,16,60,50,1.5,2.2
-0.002017,182.5,31,0.0,2.8,16,60,50,1.5,2.5
-0.002017,182.5,31,0.0,2.8,16,65,50,1.5,2.0
-0.002017,182.5,31,0.0,2.8,16,65,50,1.5,2.2
-0.002017,182.5,31,0.0,2.8,16,65,50,1.5,2.5
-0.002052,182.5,31,0.0,2.8,16,60,50,1.8,1.8
-0.002052,182.5,31,0.0,2.8,16,65,50,1.8,1.8
-0.002054,182.5,31,0.0,2.8,16,60,50,1.8,2.0
-0.002054,182.5,31,0.0,2.8,16,60,50,1.8,2.2
-0.002054,182.5,31,0.0,2.8,16,60,50,1.8,2.5
-0.002054,182.5,31,0.0,2.8,16,65,50,1.8,2.0
-0.002054,182.5,31,0.0,2.8,16,65,50,1.8,2.2
-0.002054,182.5,31,0.0,2.8,16,65,50,1.8,2.5
-0.002072,183.93,31,0.0,2.8,24,60,50,1.5,1.8
-0.002072,183.93,31,0.0,2.8,24,65,50,1.5,1.8
-0.002074,183.93,31,0.0,2.8,24,60,50,1.5,2.0
-0.002074,183.93,31,0.0,2.8,24,60,50,1.5,2.2
-0.002074,183.93,31,0.0,2.8,24,60,50,1.5,2.5
-0.002074,183.93,31,0.0,2.8,24,65,50,1.5,2.0
-0.002074,183.93,31,0.0,2.8,24,65,50,1.5,2.2
-0.002074,183.93,31,0.0,2.8,24,65,50,1.5,2.5
-0.002082,183.93,31,0.0,2.8,24,60,50,1.4,1.8
-0.002082,183.93,31,0.0,2.8,24,65,50,1.4,1.8
-0.002083,183.93,31,0.0,2.8,24,60,50,1.8,1.8
-0.002083,183.93,31,0.0,2.8,24,65,50,1.8,1.8
-0.002084,183.93,31,0.0,2.8,24,60,50,1.4,2.0
-0.002084,183.93,31,0.0,2.8,24,60,50,1.4,2.2
-0.002084,183.93,31,0.0,2.8,24,60,50,1.4,2.5
-0.002084,183.93,31,0.0,2.8,24,65,50,1.4,2.0
-0.002084,183.93,31,0.0,2.8,24,65,50,1.4,2.2
-0.002084,183.93,31,0.0,2.8,24,65,50,1.4,2.5
-0.002085,183.93,31,0.0,2.8,24,60,50,1.8,2.0
-0.002085,183.93,31,0.0,2.8,24,60,50,1.8,2.2
-0.002085,183.93,31,0.0,2.8,24,60,50,1.8,2.5
-0.002085,183.93,31,0.0,2.8,24,65,50,1.8,2.0
-0.002085,183.93,31,0.0,2.8,24,65,50,1.8,2.2
-0.002085,183.93,31,0.0,2.8,24,65,50,1.8,2.5
-0.002112,183.93,31,0.0,2.8,24,60,50,1.2,1.8
-0.002112,183.93,31,0.0,2.8,24,65,50,1.2,1.8
-0.002114,183.93,31,0.0,2.8,24,60,50,1.2,2.0
-0.002114,183.93,31,0.0,2.8,24,60,50,1.2,2.2
-0.002114,183.93,31,0.0,2.8,24,60,50,1.2,2.5
-0.002114,183.93,31,0.0,2.8,24,65,50,1.2,2.0
-0.002114,183.93,31,0.0,2.8,24,65,50,1.2,2.2
-0.002114,183.93,31,0.0,2.8,24,65,50,1.2,2.5
-0.002152,183.93,31,0.0,2.8,24,60,50,1.6,1.8
-0.002152,183.93,31,0.0,2.8,24,65,50,1.6,1.8
-0.002153,183.93,31,0.0,2.8,24,60,50,1.6,2.0
-0.002153,183.93,31,0.0,2.8,24,60,50,1.6,2.2
-0.002153,183.93,31,0.0,2.8,24,60,50,1.6,2.5
-0.002153,183.93,31,0.0,2.8,24,65,50,1.6,2.0
-0.002153,183.93,31,0.0,2.8,24,65,50,1.6,2.2
-0.002153,183.93,31,0.0,2.8,24,65,50,1.6,2.5
-0.002198,182.71,31,0.0,2.8,16,60,55,1.2,1.8
-0.002198,182.71,31,0.0,2.8,16,65,55,1.2,1.8
-0.00221,182.71,31,0.0,2.8,16,60,55,1.5,1.8
-0.00221,182.71,31,0.0,2.8,16,65,55,1.5,1.8
-0.002222,182.71,31,0.0,2.8,16,60,55,1.2,2.0
-0.002222,182.71,31,0.0,2.8,16,60,55,1.2,2.2
-0.002222,182.71,31,0.0,2.8,16,60,55,1.2,2.5
-0.002222,182.71,31,0.0,2.8,16,65,55,1.2,2.0
-0.002222,182.71,31,0.0,2.8,16,65,55,1.2,2.2
-0.002222,182.71,31,0.0,2.8,16,65,55,1.2,2.5
-0.002231,182.71,31,0.0,2.8,16,60,55,1.8,1.8
-0.002231,182.71,31,0.0,2.8,16,65,55,1.8,1.8
-0.002234,182.71,31,0.0,2.8,16,60,55,1.5,2.0
-0.002234,182.71,31,0.0,2.8,16,60,55,1.5,2.2
-0.002234,182.71,31,0.0,2.8,16,60,55,1.5,2.5
-0.002234,182.71,31,0.0,2.8,16,65,55,1.5,2.0
-0.002234,182.71,31,0.0,2.8,16,65,55,1.5,2.2
-0.002234,182.71,31,0.0,2.8,16,65,55,1.5,2.5
-0.002236,182.71,31,0.0,2.8,16,60,55,1.4,1.8
-0.002236,182.71,31,0.0,2.8,16,65,55,1.4,1.8
-0.002238,182.71,31,0.0,2.8,16,60,55,1.6,1.8
-0.002238,182.71,31,0.0,2.8,16,65,55,1.6,1.8
-0.002255,182.71,31,0.0,2.8,16,60,55,1.8,2.0
-0.002255,182.71,31,0.0,2.8,16,60,55,1.8,2.2
-0.002255,182.71,31,0.0,2.8,16,60,55,1.8,2.5
-0.002255,182.71,31,0.0,2.8,16,65,55,1.8,2.0
-0.002255,182.71,31,0.0,2.8,16,65,55,1.8,2.2
-0.002255,182.71,31,0.0,2.8,16,65,55,1.8,2.5
-0.00226,182.71,31,0.0,2.8,16,60,55,1.4,2.0
-0.00226,182.71,31,0.0,2.8,16,60,55,1.4,2.2
-0.00226,182.71,31,0.0,2.8,16,60,55,1.4,2.5
-0.00226,182.71,31,0.0,2.8,16,65,55,1.4,2.0
-0.00226,182.71,31,0.0,2.8,16,65,55,1.4,2.2
-0.00226,182.71,31,0.0,2.8,16,65,55,1.4,2.5
-0.002262,182.71,31,0.0,2.8,16,60,55,1.6,2.0
-0.002262,182.71,31,0.0,2.8,16,60,55,1.6,2.2
-0.002262,182.71,31,0.0,2.8,16,60,55,1.6,2.5
-0.002262,182.71,31,0.0,2.8,16,65,55,1.6,2.0
-0.002262,182.71,31,0.0,2.8,16,65,55,1.6,2.2
-0.002262,182.71,31,0.0,2.8,16,65,55,1.6,2.5
-0.002313,183.75,31,0.0,2.8,16,60,65,1.5,1.8
-0.002313,183.75,31,0.0,2.8,16,65,65,1.5,1.8
-0.002334,183.75,31,0.0,2.8,16,60,65,1.2,1.8
-0.002334,183.75,31,0.0,2.8,16,65,65,1.2,1.8
-0.00234,183.75,31,0.0,2.8,16,60,65,1.4,1.8
-0.00234,183.75,31,0.0,2.8,16,65,65,1.4,1.8
-0.002386,183.08,31,0.0,2.8,16,60,60,1.5,1.8
-0.002386,183.08,31,0.0,2.8,16,65,60,1.5,1.8
-0.002392,183.75,31,0.0,2.8,16,60,65,1.5,2.0
-0.002392,183.75,31,0.0,2.8,16,65,65,1.5,2.0
-0.002399,183.08,31,0.0,2.8,16,60,60,1.2,1.8
-0.002399,183.08,31,0.0,2.8,16,60,60,1.5,2.2
-0.002399,183.08,31,0.0,2.8,16,60,60,1.5,2.5
-0.002399,183.08,31,0.0,2.8,16,65,60,1.2,1.8
-0.002399,183.08,31,0.0,2.8,16,65,60,1.5,2.2
-0.002399,183.08,31,0.0,2.8,16,65,60,1.5,2.5
-0.002411,183.75,31,0.0,2.8,16,60,65,1.2,2.0
-0.002411,183.75,31,0.0,2.8,16,65,65,1.2,2.0
-0.002412,183.08,31,0.0,2.8,16,60,60,1.2,2.2
-0.002412,183.08,31,0.0,2.8,16,60,60,1.2,2.5
-0.002412,183.08,31,0.0,2.8,16,65,60,1.2,2.2
-0.002412,183.08,31,0.0,2.8,16,65,60,1.2,2.5
-0.002414,183.08,31,0.0,2.8,16,60,60,1.4,1.8
-0.002414,183.08,31,0.0,2.8,16,65,60,1.4,1.8
-0.00242,183.75,31,0.0,2.8,16,60,65,1.4,2.0
-0.00242,183.75,31,0.0,2.8,16,65,65,1.4,2.0
-0.002422,183.08,31,0.0,2.8,16,60,60,1.8,2.2
-0.002422,183.08,31,0.0,2.8,16,60,60,1.8,2.5
-0.002422,183.08,31,0.0,2.8,16,65,60,1.8,2.2
-0.002422,183.08,31,0.0,2.8,16,65,60,1.8,2.5
-0.002428,183.08,31,0.0,2.8,16,60,60,1.4,2.2
-0.002428,183.08,31,0.0,2.8,16,60,60,1.4,2.5
-0.002428,183.08,31,0.0,2.8,16,65,60,1.4,2.2
-0.002428,183.08,31,0.0,2.8,16,65,60,1.4,2.5
-0.00243,183.08,31,0.0,2.8,16,60,60,1.6,2.2
-0.00243,183.08,31,0.0,2.8,16,60,60,1.6,2.5
-0.00243,183.08,31,0.0,2.8,16,65,60,1.6,2.2
-0.00243,183.08,31,0.0,2.8,16,65,60,1.6,2.5
-0.002431,183.08,31,0.0,2.8,16,60,60,1.8,1.8
-0.002431,183.08,31,0.0,2.8,16,65,60,1.8,1.8
-0.002438,183.08,31,0.0,2.8,16,60,60,1.6,1.8
-0.002438,183.08,31,0.0,2.8,16,65,60,1.6,1.8
-0.002442,183.75,31,0.0,2.8,16,60,65,1.5,2.2
-0.002442,183.75,31,0.0,2.8,16,65,65,1.5,2.2
-0.002446,183.75,31,0.0,2.8,16,60,65,1.8,1.8
-0.002446,183.75,31,0.0,2.8,16,65,65,1.8,1.8
-0.002451,183.75,31,0.0,2.8,16,60,65,1.2,2.2
-0.002451,183.75,31,0.0,2.8,16,65,65,1.2,2.2
-0.002452,183.08,31,0.0,2.8,16,60,60,1.5,2.0
-0.002452,183.08,31,0.0,2.8,16,65,60,1.5,2.0
-0.002453,183.75,31,0.0,2.8,16,60,65,1.6,1.8
-0.002453,183.75,31,0.0,2.8,16,65,65,1.6,1.8
-0.002463,183.08,31,0.0,2.8,16,60,60,1.2,2.0
-0.002463,183.08,31,0.0,2.8,16,65,60,1.2,2.0
-0.00247,183.75,31,0.0,2.8,16,60,65,1.4,2.2
-0.00247,183.75,31,0.0,2.8,16,65,65,1.4,2.2
-0.002477,183.75,31,0.0,2.8,16,60,65,1.5,2.5
-0.002477,183.75,31,0.0,2.8,16,65,65,1.5,2.5
-0.002481,183.08,31,0.0,2.8,16,60,60,1.4,2.0
-0.002481,183.08,31,0.0,2.8,16,65,60,1.4,2.0
-0.002486,183.75,31,0.0,2.8,16,60,65,1.2,2.5
-0.002486,183.75,31,0.0,2.8,16,65,65,1.2,2.5
-0.002498,183.08,31,0.0,2.8,16,60,60,1.8,2.0
-0.002498,183.08,31,0.0,2.8,16,65,60,1.8,2.0
-0.002506,183.08,31,0.0,2.8,16,60,60,1.6,2.0
-0.002506,183.08,31,0.0,2.8,16,65,60,1.6,2.0
-0.002506,183.75,31,0.0,2.8,16,60,65,1.4,2.5
-0.002506,183.75,31,0.0,2.8,16,65,65,1.4,2.5
-0.002529,183.75,31,0.0,2.8,16,60,65,1.8,2.0
-0.002529,183.75,31,0.0,2.8,16,65,65,1.8,2.0
-0.002537,183.75,31,0.0,2.8,16,60,65,1.6,2.0
-0.002537,183.75,31,0.0,2.8,16,65,65,1.6,2.0
-0.002558,183.75,31,0.0,2.8,16,60,65,1.8,2.2
-0.002558,183.75,31,0.0,2.8,16,65,65,1.8,2.2
-0.002566,183.75,31,0.0,2.8,16,60,65,1.6,2.2
-0.002566,183.75,31,0.0,2.8,16,65,65,1.6,2.2
-0.002595,183.75,31,0.0,2.8,16,60,65,1.8,2.5
-0.002595,183.75,31,0.0,2.8,16,65,65,1.8,2.5
-0.002603,183.75,31,0.0,2.8,16,60,65,1.6,2.5
-0.002603,183.75,31,0.0,2.8,16,65,65,1.6,2.5
-0.002981,182.5,29,0.0,2.8,16,50,50,1.2,1.8
-0.002981,182.5,29,0.0,2.8,16,55,50,1.2,1.8
-0.002983,182.5,29,0.0,2.8,16,50,50,1.2,2.0
-0.002983,182.5,29,0.0,2.8,16,50,50,1.2,2.2
-0.002983,182.5,29,0.0,2.8,16,50,50,1.2,2.5
-0.002983,182.5,29,0.0,2.8,16,55,50,1.2,2.0
-0.002983,182.5,29,0.0,2.8,16,55,50,1.2,2.2
-0.002983,182.5,29,0.0,2.8,16,55,50,1.2,2.5
-0.002993,182.5,29,0.0,2.8,16,50,50,1.4,1.8
-0.002993,182.5,29,0.0,2.8,16,55,50,1.4,1.8
-0.002996,182.5,29,0.0,2.8,16,50,50,1.4,2.0
-0.002996,182.5,29,0.0,2.8,16,50,50,1.4,2.2
-0.002996,182.5,29,0.0,2.8,16,50,50,1.4,2.5
-0.002996,182.5,29,0.0,2.8,16,55,50,1.4,2.0
-0.002996,182.5,29,0.0,2.8,16,55,50,1.4,2.2
-0.002996,182.5,29,0.0,2.8,16,55,50,1.4,2.5
-0.002998,182.5,29,0.0,2.8,16,50,50,1.6,1.8
-0.002998,182.5,29,0.0,2.8,16,55,50,1.6,1.8
-0.003001,182.5,29,0.0,2.8,16,50,50,1.6,2.0
-0.003001,182.5,29,0.0,2.8,16,50,50,1.6,2.2
-0.003001,182.5,29,0.0,2.8,16,50,50,1.6,2.5
-0.003001,182.5,29,0.0,2.8,16,55,50,1.6,2.0
-0.003001,182.5,29,0.0,2.8,16,55,50,1.6,2.2
-0.003001,182.5,29,0.0,2.8,16,55,50,1.6,2.5
-0.003003,182.5,29,0.0,2.8,16,50,50,1.5,1.8
-0.003003,182.5,29,0.0,2.8,16,55,50,1.5,1.8
-0.003005,182.5,29,0.0,2.8,16,50,50,1.5,2.0
-0.003005,182.5,29,0.0,2.8,16,50,50,1.5,2.2
-0.003005,182.5,29,0.0,2.8,16,50,50,1.5,2.5
-0.003005,182.5,29,0.0,2.8,16,55,50,1.5,2.0
-0.003005,182.5,29,0.0,2.8,16,55,50,1.5,2.2
-0.003005,182.5,29,0.0,2.8,16,55,50,1.5,2.5
-0.003057,182.5,29,0.0,2.8,16,50,50,1.8,1.8
-0.003057,182.5,29,0.0,2.8,16,55,50,1.8,1.8
-0.00306,182.5,29,0.0,2.8,16,50,50,1.8,2.0
-0.00306,182.5,29,0.0,2.8,16,50,50,1.8,2.2
-0.00306,182.5,29,0.0,2.8,16,50,50,1.8,2.5
-0.00306,182.5,29,0.0,2.8,16,55,50,1.8,2.0
-0.00306,182.5,29,0.0,2.8,16,55,50,1.8,2.2
-0.00306,182.5,29,0.0,2.8,16,55,50,1.8,2.5
-0.003142,187.02,29,0.0,2.8,24,50,60,1.5,1.8
-0.003142,187.02,29,0.0,2.8,24,55,60,1.5,1.8
-0.003157,187.02,29,0.0,2.8,24,50,60,1.4,1.8
-0.003157,187.02,29,0.0,2.8,24,55,60,1.4,1.8
-0.003212,187.02,29,0.0,2.8,24,50,60,1.5,2.0
-0.003212,187.02,29,0.0,2.8,24,55,60,1.5,2.0
-0.003228,187.02,29,0.0,2.8,24,50,60,1.4,2.0
-0.003228,187.02,29,0.0,2.8,24,55,60,1.4,2.0
-0.003241,187.02,29,0.0,2.8,24,50,65,1.5,1.8
-0.003241,187.02,29,0.0,2.8,24,55,65,1.5,1.8
-0.003257,187.02,29,0.0,2.8,24,50,60,1.2,1.8
-0.003257,187.02,29,0.0,2.8,24,50,65,1.4,1.8
-0.003257,187.02,29,0.0,2.8,24,55,60,1.2,1.8
-0.003257,187.02,29,0.0,2.8,24,55,65,1.4,1.8
-0.003274,182.71,29,0.0,2.8,16,50,55,1.2,1.8
-0.003274,182.71,29,0.0,2.8,16,55,55,1.2,1.8
-0.003282,187.02,29,0.0,2.8,24,50,60,1.5,2.2
-0.003282,187.02,29,0.0,2.8,24,55,60,1.5,2.2
-0.003292,182.71,29,0.0,2.8,16,50,55,1.5,1.8
-0.003292,182.71,29,0.0,2.8,16,55,55,1.5,1.8
-0.003298,187.02,29,0.0,2.8,24,50,60,1.4,2.2
-0.003298,187.02,29,0.0,2.8,24,55,60,1.4,2.2
-0.00331,182.71,29,0.0,2.8,16,50,55,1.2,2.0
-0.00331,182.71,29,0.0,2.8,16,50,55,1.2,2.2
-0.00331,182.71,29,0.0,2.8,16,50,55,1.2,2.5
-0.00331,182.71,29,0.0,2.8,16,55,55,1.2,2.0
-0.00331,182.71,29,0.0,2.8,16,55,55,1.2,2.2
-0.00331,182.71,29,0.0,2.8,16,55,55,1.2,2.5
-0.003323,187.02,29,0.0,2.8,24,50,60,1.8,1.8
-0.003323,187.02,29,0.0,2.8,24,55,60,1.8,1.8
-0.003324,182.71,29,0.0,2.8,16,50,55,1.8,1.8
-0.003324,182.71,29,0.0,2.8,16,55,55,1.8,1.8
-0.003326,187.02,29,0.0,2.8,24,50,60,1.2,2.0
-0.003326,187.02,29,0.0,2.8,24,55,60,1.2,2.0
-0.003328,182.71,29,0.0,2.8,16,50,55,1.5,2.0
-0.003328,182.71,29,0.0,2.8,16,50,55,1.5,2.2
-0.003328,182.71,29,0.0,2.8,16,50,55,1.5,2.5
-0.003328,182.71,29,0.0,2.8,16,55,55,1.5,2.0
-0.003328,182.71,29,0.0,2.8,16,55,55,1.5,2.2
-0.003328,182.71,29,0.0,2.8,16,55,55,1.5,2.5
-0.003331,182.71,29,0.0,2.8,16,50,55,1.4,1.8
-0.003331,182.71,29,0.0,2.8,16,55,55,1.4,1.8
-0.003334,182.71,29,0.0,2.8,16,50,55,1.6,1.8
-0.003334,182.71,29,0.0,2.8,16,55,55,1.6,1.8
-0.003341,187.02,29,0.0,2.8,24,50,65,1.5,2.0
-0.003341,187.02,29,0.0,2.8,24,55,65,1.5,2.0
-0.003357,187.02,29,0.0,2.8,24,50,65,1.4,2.0
-0.003357,187.02,29,0.0,2.8,24,55,65,1.4,2.0
-0.00336,182.71,29,0.0,2.8,16,50,55,1.8,2.0
-0.00336,182.71,29,0.0,2.8,16,50,55,1.8,2.2
-0.00336,182.71,29,0.0,2.8,16,50,55,1.8,2.5
-0.00336,182.71,29,0.0,2.8,16,55,55,1.8,2.0
-0.00336,182.71,29,0.0,2.8,16,55,55,1.8,2.2
-0.00336,182.71,29,0.0,2.8,16,55,55,1.8,2.5
-0.00336,187.02,29,0.0,2.8,24,50,65,1.2,1.8
-0.00336,187.02,29,0.0,2.8,24,55,65,1.2,1.8
-0.003364,187.02,29,0.0,2.8,24,50,60,1.5,2.5
-0.003364,187.02,29,0.0,2.8,24,55,60,1.5,2.5
-0.003367,182.71,29,0.0,2.8,16,50,55,1.4,2.0
-0.003367,182.71,29,0.0,2.8,16,50,55,1.4,2.2
-0.003367,182.71,29,0.0,2.8,16,50,55,1.4,2.5
-0.003367,182.71,29,0.0,2.8,16,55,55,1.4,2.0
-0.003367,182.71,29,0.0,2.8,16,55,55,1.4,2.2
-0.003367,182.71,29,0.0,2.8,16,55,55,1.4,2.5
-0.003371,182.71,29,0.0,2.8,16,50,55,1.6,2.0
-0.003371,182.71,29,0.0,2.8,16,50,55,1.6,2.2
-0.003371,182.71,29,0.0,2.8,16,50,55,1.6,2.5
-0.003371,182.71,29,0.0,2.8,16,55,55,1.6,2.0
-0.003371,182.71,29,0.0,2.8,16,55,55,1.6,2.2
-0.003371,182.71,29,0.0,2.8,16,55,55,1.6,2.5
-0.00338,187.02,29,0.0,2.8,24,50,60,1.4,2.5
-0.00338,187.02,29,0.0,2.8,24,55,60,1.4,2.5
-0.003397,187.02,29,0.0,2.8,24,50,60,1.8,2.0
-0.003397,187.02,29,0.0,2.8,24,55,60,1.8,2.0
-0.003402,187.02,29,0.0,2.8,24,50,60,1.2,2.2
-0.003402,187.02,29,0.0,2.8,24,55,60,1.2,2.2
-0.003415,187.02,29,0.0,2.8,24,50,60,1.6,1.8
-0.003415,187.02,29,0.0,2.8,24,55,60,1.6,1.8
-0.00345,187.02,29,0.0,2.8,24,50,55,1.5,1.8
-0.00345,187.02,29,0.0,2.8,24,55,55,1.5,1.8
-0.00346,187.02,29,0.0,2.8,24,50,65,1.2,2.0
-0.00346,187.02,29,0.0,2.8,24,55,65,1.2,2.0
-0.003463,187.02,29,0.0,2.8,24,50,65,1.8,1.8
-0.003463,187.02,29,0.0,2.8,24,55,65,1.8,1.8
-0.003467,187.02,29,0.0,2.8,24,50,55,1.4,1.8
-0.003467,187.02,29,0.0,2.8,24,55,55,1.4,1.8
-0.003471,187.02,29,0.0,2.8,24,50,60,1.8,2.2
-0.003471,187.02,29,0.0,2.8,24,55,60,1.8,2.2
-0.003485,183.08,29,0.0,2.8,16,50,60,1.5,1.8
-0.003485,183.08,29,0.0,2.8,16,55,60,1.5,1.8
-0.003487,187.02,29,0.0,2.8,24,50,60,1.2,2.5
-0.003487,187.02,29,0.0,2.8,24,55,60,1.2,2.5
-0.003491,187.02,29,0.0,2.8,24,50,60,1.6,2.0
-0.003491,187.02,29,0.0,2.8,24,55,60,1.6,2.0
-0.003495,187.02,29,0.0,2.8,24,50,55,1.2,1.8
-0.003495,187.02,29,0.0,2.8,24,55,55,1.2,1.8
-0.003503,183.08,29,0.0,2.8,16,50,60,1.2,1.8
-0.003503,183.08,29,0.0,2.8,16,55,60,1.2,1.8
-0.003504,183.08,29,0.0,2.8,16,50,60,1.5,2.2
-0.003504,183.08,29,0.0,2.8,16,50,60,1.5,2.5
