BB_COOLDOWN_BARS,BB_K,EMA_TREND_N,FEE_BPS,REQUIRE_TREND,RSI_BUY_MAX,RSI_SELL_MIN,SLIP_BPS,VOL_MA_N,VOL_MULT,avg_trade_ret_pct,entry_func,equity_multiple,losses,max_drawdown_pct,trades,win_rate_pct,wins
2,2.4,100,12.5,1,55,60,12.5,20,1.0,0.0,run_backtest,1.0,0,0.0,0,0.0,0
0,2.4,200,12.5,1,55,60,12.5,20,1.0,0.0,run_backtest,1.0,0,0.0,0,0.0,0
2,2.4,200,12.5,1,55,60,12.5,20,1.0,0.0,run_backtest,1.0,0,0.0,0,0.0,0
0,2.4,100,12.5,1,55,65,12.5,20,1.0,0.0,run_backtest,1.0,0,0.0,0,0.0,0
2,2.4,100,12.5,1,55,65,12.5,20,1.0,0.0,run_backtest,1.0,0,0.0,0,0.0,0
0,2.4,200,12.5,1,55,65,12.5,20,1.0,0.0,run_backtest,1.0,0,0.0,0,0.0,0
2,2.4,200,12.5,1,55,65,12.5,20,1.0,0.0,run_backtest,1.0,0,0.0,0,0.0,0
0,2.4,100,12.5,1,60,60,12.5,20,1.0,0.0,run_backtest,1.0,0,0.0,0,0.0,0
2,2.4,100,12.5,1,60,60,12.5,20,1.0,0.0,run_backtest,1.0,0,0.0,0,0.0,0
0,2.4,200,12.5,1,60,60,12.5,20,1.0,0.0,run_backtest,1.0,0,0.0,0,0.0,0
2,2.4,200,12.5,1,60,60,12.5,20,1.0,0.0,run_backtest,1.0,0,0.0,0,0.0,0
0,2.4,100,12.5,1,60,65,12.5,20,1.0,0.0,run_backtest,1.0,0,0.0,0,0.0,0
2,2.4,100,12.5,1,60,65,12.5,20,1.0,0.0,run_backtest,1.0,0,0.0,0,0.0,0
0,2.4,200,12.5,1,60,65,12.5,20,1.0,0.0,run_backtest,1.0,0,0.0,0,0.0,0
2,2.4,200,12.5,1,60,65,12.5,20,1.0,0.0,run_backtest,1.0,0,0.0,0,0.0,0
0,2.6,100,12.5,1,55,60,12.5,20,1.0,0.0,run_backtest,1.0,0,0.0,0,0.0,0
2,2.6,100,12.5,1,55,60,12.5,20,1.0,0.0,run_backtest,1.0,0,0.0,0,0.0,0
0,2.6,200,12.5,1,55,60,12.5,20,1.0,0.0,run_backtest,1.0,0,0.0,0,0.0,0
2,2.6,200,12.5,1,55,60,12.5,20,1.0,0.0,run_backtest,1.0,0,0.0,0,0.0,0
0,2.6,100,12.5,1,55,65,12.5,20,1.0,0.0,run_backtest,1.0,0,0.0,0,0.0,0
2,2.6,100,12.5,1,55,65,12.5,20,1.0,0.0,run_backtest,1.0,0,0.0,0,0.0,0
0,2.6,200,12.5,1,55,65,12.5,20,1.0,0.0,run_backtest,1.0,0,0.0,0,0.0,0
2,2.6,200,12.5,1,55,65,12.5,20,1.0,0.0,run_backtest,1.0,0,0.0,0,0.0,0
0,2.6,100,12.5,1,60,60,12.5,20,1.0,0.0,run_backtest,1.0,0,0.0,0,0.0,0
2,2.6,100,12.5,1,60,60,12.5,20,1.0,0.0,run_backtest,1.0,0,0.0,0,0.0,0
0,2.6,200,12.5,1,60,60,12.5,20,1.0,0.0,run_backtest,1.0,0,0.0,0,0.0,0
2,2.6,200,12.5,1,60,60,12.5,20,1.0,0.0,run_backtest,1.0,0,0.0,0,0.0,0
0,2.6,100,12.5,1,60,65,12.5,20,1.0,0.0,run_backtest,1.0,0,0.0,0,0.0,0
2,2.6,100,12.5,1,60,65,12.5,20,1.0,0.0,run_backtest,1.0,0,0.0,0,0.0,0
0,2.6,200,12.5,1,60,65,12.5,20,1.0,0.0,run_backtest,1.0,0,0.0,0,0.0,0
2,2.6,200,12.5,1,60,65,12.5,20,1.0,0.0,run_backtest,1.0,0,0.0,0,0.0,0
